2026-06-05 10:19:16,863 [INFO] Connesso: COM5 @ 9600
2026-06-05 10:19:21,439 [DEBUG] RX #0001 | testo='OPEN:1234:CNT:0001\n' | hex=4F 50 45 4E 3A 31 32 33 34 3A 43 4E 54 3A 30 30 30 31 0A 00 00 00 00 00 00 00 00 00 00 00 00 00
2026-06-05 10:19:29,669 [DEBUG] TX #0001 | 32 byte | replay #0001 | testo='OPEN:1234:CNT:0001\n'
2026-06-05 10:21:29,541 [DEBUG] RX #0002 | testo='OPEN:1234:CNT:0002\n' | hex=4F 50 45 4E 3A 31 32 33 34 3A 43 4E 54 3A 30 30 30 32 0A 00 00 00 00 00 00 00 00 00 00 00 00 00
2026-06-05 10:21:41,164 [DEBUG] RX #0003 | testo='OPEN:1234:CNT:0003\n' | hex=4F 50 45 4E 3A 31 32 33 34 3A 43 4E 54 3A 30 30 30 33 0A 00 00 00 00 00 00 00 00 00 00 00 00 00
2026-06-05 10:21:45,561 [DEBUG] RX #0004 | testo='OPEN:1234:CNT:0004\n' | hex=4F 50 45 4E 3A 31 32 33 34 3A 43 4E 54 3A 30 30 30 34 0A 00 00 00 00 00 00 00 00 00 00 00 00 00
2026-06-05 10:21:48,294 [DEBUG] RX #0005 | testo='OPEN:1234:CNT:0005\n' | hex=4F 50 45 4E 3A 31 32 33 34 3A 43 4E 54 3A 30 30 30 35 0A 00 00 00 00 00 00 00 00 00 00 00 00 00
2026-06-05 10:22:00,416 [DEBUG] RX #0006 | testo='OPEN:1234:CNT:0006\n' | hex=4F 50 45 4E 3A 31 32 33 34 3A 43 4E 54 3A 30 30 30 36 0A 00 00 00 00 00 00 00 00 00 00 00 00 00
2026-06-05 10:22:00,713 [DEBUG] RX #0007 | testo='OPEN:1234:CNT:0007\n' | hex=4F 50 45 4E 3A 31 32 33 34 3A 43 4E 54 3A 30 30 30 37 0A 00 00 00 00 00 00 00 00 00 00 00 00 00
2026-06-05 10:22:05,499 [DEBUG] RX #0008 | testo='OPEN:1234:CNT:0008\n' | hex=4F 50 45 4E 3A 31 32 33 34 3A 43 4E 54 3A 30 30 30 38 0A 00 00 00 00 00 00 00 00 00 00 00 00 00
2026-06-05 10:24:24,176 [ERROR] Errore lettura: GetOverlappedResult failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:34,814 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:35,316 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:35,817 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:36,319 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:36,822 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:37,324 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:37,828 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:38,330 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:38,832 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:39,335 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:39,838 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:40,341 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:40,845 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:41,348 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:41,850 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:42,433 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:42,940 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:43,443 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:43,947 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:44,450 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:44,953 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:45,459 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:45,962 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:46,467 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:46,974 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:47,482 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:47,985 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:48,487 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:48,989 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:49,491 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:49,994 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:50,497 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:50,999 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:51,505 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:52,008 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:52,510 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:53,013 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:53,516 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:54,018 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:54,520 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:55,025 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:55,528 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:56,030 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:56,532 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:57,034 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:57,536 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:58,050 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:58,572 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:59,087 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:46:59,627 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:00,142 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:00,645 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:01,151 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:01,657 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:02,160 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:02,662 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:03,165 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:03,668 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:04,172 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:04,674 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:05,177 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:05,682 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:06,184 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:06,687 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:07,189 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:07,691 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:08,260 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:08,766 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:09,268 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:09,771 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:10,276 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:10,779 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:11,281 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:11,783 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:12,285 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:12,788 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:13,291 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:13,795 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:14,297 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:14,799 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:15,300 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:15,802 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:16,304 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:16,806 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:17,309 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:17,811 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:18,313 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:18,815 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:19,318 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:19,820 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:20,323 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:20,825 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:21,328 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:21,830 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:22,332 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:22,835 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:23,338 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:23,840 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:24,342 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:24,844 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:25,346 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:25,848 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:26,352 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:26,855 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:27,358 [ERROR] Errore lettura: ClearCommError failed (PermissionError(13, 'Accesso negato.', None, 5))
2026-06-05 10:47:27,746 [INFO] Chiusura — RX:8 TX:1 ERR:927
